person_id,burnout_pc1,burnout_pc2,burnout_index
1,-0.6286651023161346,-0.8956641533101077,-0.6286651023161346
2,-3.2269130083719677,0.7483869145810389,-3.2269130083719677
3,3.8656747119009203,1.0589635593785647,3.8656747119009203
4,-0.8169388610178487,0.016614505001995253,-0.8169388610178487
5,2.714741394470205,0.4425765636378334,2.714741394470205
6,-1.1123495203640825,0.33399404836393365,-1.1123495203640825
7,-1.0505697341140918,0.6443485443845627,-1.0505697341140918
8,-1.7399145850180804,1.0614041299982173,-1.7399145850180804
9,0.26383294042598265,-0.06424322759335031,0.26383294042598265
10,-0.009182256447964603,-0.9473165428165863,-0.009182256447964603
11,3.5715648296243914,-0.6363713359462668,3.5715648296243914
12,1.2305169969751046,1.267460706604365,1.2305169969751046
13,1.4620184119558652,-0.7311167288654545,1.4620184119558652
14,0.4672065930767245,-1.0811737163609845,0.4672065930767245
15,0.04793167509710328,-0.6519236371285969,0.04793167509710328
16,-0.028420234428566112,1.254051795863762,-0.028420234428566112
17,-2.4150257179494594,1.328867474189939,-2.4150257179494594
18,-2.94667872696255,0.6187007232637927,-2.94667872696255
19,-0.6560507249111664,-0.9936590600330955,-0.6560507249111664
20,-0.1323786880965923,-1.1075554789578814,-0.1323786880965923
21,-1.8215440318455243,2.5404867983412824,-1.8215440318455243
22,-0.8408875329894676,0.1603538887926975,-0.8408875329894676
23,-4.031463817582647,-0.3874696760370022,-4.031463817582647
24,-2.401728503722245,-0.8771798553444686,-2.401728503722245
25,1.6411170625360676,0.21626232144860247,1.6411170625360676
26,-0.16945830481230384,-1.0418744758661236,-0.16945830481230384
27,-4.571399779369208,0.6599783210292663,-4.571399779369208
28,2.777483610598065,-0.03607339707029073,2.777483610598065
29,-0.0844933805853191,0.25462905345042236,-0.0844933805853191
30,3.873810703659427,-1.1230860932754654,3.873810703659427
31,3.414164067620175,1.0370795889939168,3.414164067620175
32,-2.3862660000778018,-1.2205891147628245,-2.3862660000778018
33,-2.8099660887755626,1.3117900753636735,-2.8099660887755626
34,-1.9750899087597393,0.09072263374998697,-1.9750899087597393
35,0.5076148373703278,-0.591582203814031,0.5076148373703278
36,-0.3583981645380001,-0.9634579228612705,-0.3583981645380001
37,-0.31502521674636536,0.17548106106878453,-0.31502521674636536
38,-0.6912276089222992,-1.25086661322877,-0.6912276089222992
39,0.10960404182678687,0.12360869699696561,0.10960404182678687
40,-2.9154349487039557,1.0049030049946224,-2.9154349487039557
41,3.137666533432088,0.020949138797694142,3.137666533432088
42,2.199144683937873,0.5764569228863546,2.199144683937873
43,0.3099101536855005,-0.9620722475580372,0.3099101536855005
44,3.037589490016498,-0.266359754402065,3.037589490016498
45,-2.4514339617213925,-2.6680826632020187,-2.4514339617213925
46,2.4567678750682216,1.1667709509675237,2.4567678750682216
47,0.08899044668216434,2.162696257452637,0.08899044668216434
48,-1.0141501441686465,0.4337519610155996,-1.0141501441686465
49,2.94259307087439,0.7195627802702441,2.94259307087439
50,-0.6611880628032943,-0.12737478328322632,-0.6611880628032943
51,-4.29364640710899,1.3644593181809728,-4.29364640710899
52,0.4397280616397509,0.18156361804298973,0.4397280616397509
53,0.4668544906828455,-0.28073737005893556,0.4668544906828455
54,2.157379480684269,-0.8487273528382376,2.157379480684269
55,0.32875436766562993,0.8034099505512203,0.32875436766562993
56,1.3249630417685152,-0.7662055797970975,1.3249630417685152
57,-0.9711566594989403,0.4137097856174366,-0.9711566594989403
58,4.003152904431241,1.4425189382276469,4.003152904431241
59,-0.08891237633565913,-0.2782600799881289,-0.08891237633565913
60,-0.5206408624681937,0.7265982580215667,-0.5206408624681937
61,0.06993480892290518,0.7651694751716435,0.06993480892290518
62,1.4397645285254563,-0.22928726942998465,1.4397645285254563
63,1.9940056860104862,1.4214669624048444,1.9940056860104862
64,3.174444118976248,-0.16420944706392254,3.174444118976248
65,-2.332855423995198,1.3727922606318814,-2.332855423995198
66,-1.0709172398316864,0.8542506432473487,-1.0709172398316864
67,0.29600405206137886,-0.7342211530052462,0.29600405206137886
68,2.6452311617461883,-0.03668909819086277,2.6452311617461883
69,-0.6362751924822861,-0.4845395314209101,-0.6362751924822861
70,-0.4193232518523876,0.8344797249444096,-0.4193232518523876
71,2.0285244915894363,-0.10167197760780405,2.0285244915894363
72,2.64047240073422,0.12082189613434267,2.64047240073422
73,-3.3016637765448587,-0.0018230800734831362,-3.3016637765448587
74,-1.6260916226359468,-0.40587679993970416,-1.6260916226359468
75,-3.2272744538919653,0.7921287457828323,-3.2272744538919653
76,0.19793219140832874,0.37137166770488544,0.19793219140832874
77,1.4760163799057446,-0.23598945470794466,1.4760163799057446
78,0.4095009852396123,-1.813408154251026,0.4095009852396123
79,-1.422648932041065,-0.6118865488689046,-1.422648932041065
80,0.9178885528012016,-0.40750363087760294,0.9178885528012016
81,0.8061012667985509,-0.35791256927680015,0.8061012667985509
82,1.762638669663409,1.1134651407320908,1.762638669663409
83,1.972265215743649,-1.3487393207652232,1.972265215743649
84,-0.6626904971029165,-2.8028808040641553,-0.6626904971029165
85,-1.0617793242401858,-1.4680805992757389,-1.0617793242401858
86,-2.6585783893119084,1.16331418109107,-2.6585783893119084
87,-1.356313666103622,0.14844848212785233,-1.356313666103622
88,1.8607112461871753,-1.560643401648665,1.8607112461871753
89,2.7505705098076385,-1.1086872602275648,2.7505705098076385
90,0.6413928252143917,-0.11581902180591663,0.6413928252143917
91,3.0734950153753124,0.2975900083144469,3.0734950153753124
92,0.14475036277204828,-0.14098326492052565,0.14475036277204828
93,3.1492567102575215,-2.3575977057241664,3.1492567102575215
94,-2.767133723739504,-0.5285810256102905,-2.767133723739504
95,-0.7362207098460575,0.6454660494204925,-0.7362207098460575
96,-0.9954536771379875,1.4460934078171832,-0.9954536771379875
97,-2.6560704406311606,-0.07341641183739461,-2.6560704406311606
98,0.131822188245909,-0.24092876101080127,0.131822188245909
99,0.6673446963145925,-0.24041157576821487,0.6673446963145925
100,-0.3388862244033,-0.013680448497503512,-0.3388862244033
101,-2.7512296349525305,-1.085101047672655,-2.7512296349525305
102,-0.6711666832983901,0.5440610472883262,-0.6711666832983901
103,-3.270220397789664,-0.3208434678104656,-3.270220397789664
104,1.4153200431813417,-0.36906051664019884,1.4153200431813417
105,-1.971811407277773,2.151714908949181,-1.971811407277773
106,-0.05518691920723223,-1.6093648424066707,-0.05518691920723223
107,-1.0900900077644686,1.5898856988795822,-1.0900900077644686
108,0.001797948783371655,0.28439713278515305,0.001797948783371655
109,2.050412084367064,2.160207780242623,2.050412084367064
110,-2.81790258518953,1.5921605280153672,-2.81790258518953
111,0.9245413059396239,0.4261116878963728,0.9245413059396239
112,0.47967374405678753,-1.1467684152404964,0.47967374405678753
113,2.198730374728562,-0.6799727689025286,2.198730374728562
114,1.3746144799659128,-1.5350790074159295,1.3746144799659128
115,1.4959575633245343,-0.843661679765031,1.4959575633245343
116,0.5905962068120045,-0.07900227239312381,0.5905962068120045
117,-3.257435002479529,0.35932770614508214,-3.257435002479529
118,-1.1800151263480074,-0.41642819248929885,-1.1800151263480074
119,2.9395422829184454,1.241383393854338,2.9395422829184454
120,-0.18083949973094127,-0.018189213952999193,-0.18083949973094127
121,-1.700561578248002,-0.6988592275368305,-1.700561578248002
122,1.5172305094478584,0.20574607861417177,1.5172305094478584
123,1.8984358033938338,2.1322470478713047,1.8984358033938338
124,-2.1034323498273118,0.18048773333601736,-2.1034323498273118
125,1.4911871135539805,0.41390075769454004,1.4911871135539805
126,2.7240394201886398,1.4471180203756557,2.7240394201886398
127,-0.09481416695276755,-0.030157861901895934,-0.09481416695276755
128,-2.2870985861674984,-0.22866735265241175,-2.2870985861674984
129,0.14854066891721285,-0.5945105906838986,0.14854066891721285
130,-1.0834881645476486,-0.74170196834176,-1.0834881645476486
131,-3.473163387234892,1.071175686468398,-3.473163387234892
132,-1.0574119549515786,-2.272556362113555,-1.0574119549515786
133,1.5884794950534773,0.734283816500732,1.5884794950534773
134,-2.0217040544919973,0.5767185620561668,-2.0217040544919973
135,2.45117162969904,1.0908995699294408,2.45117162969904
136,-0.5576230134820976,-1.8052756942619637,-0.5576230134820976
137,-0.8825336373349689,-0.6940605225263294,-0.8825336373349689
138,-1.2472301233339582,-0.4984019898147959,-1.2472301233339582
139,2.7410139641545364,-0.9227399456115972,2.7410139641545364
140,-0.789506541202909,-0.2784545774885019,-0.789506541202909
141,-3.511530530872695,0.6348371545397652,-3.511530530872695
142,-0.8267474321234113,0.2289819046754251,-0.8267474321234113
143,1.8118021622286604,-1.9438049938147168,1.8118021622286604
144,-0.45304032135706485,-1.6571259741889772,-0.45304032135706485
145,-1.7718954489237004,1.1159359430222606,-1.7718954489237004
146,-2.0953633271419787,1.239026778750942,-2.0953633271419787
147,0.2542286440874378,0.6483500131636306,0.2542286440874378
148,-0.4067389352826943,-0.15593556962982405,-0.4067389352826943
149,2.5141292301372142,0.16119550702143334,2.5141292301372142
150,1.2179346952302368,-0.612343537380498,1.2179346952302368
151,1.2179568383149584,1.203941716858364,1.2179568383149584
152,1.167971423050337,1.7565807513951717,1.167971423050337
153,-0.6074445039164728,-0.935663928554294,-0.6074445039164728
154,1.5361983171737983,1.420169928660514,1.5361983171737983
155,1.163984434524566,0.32683186699207617,1.163984434524566
156,-1.1260527654713597,-0.9927679937587331,-1.1260527654713597
157,0.4029141363400736,-0.6019469147583515,0.4029141363400736
158,0.9600330315858624,-1.2436422802945113,0.9600330315858624
159,-0.38591600349553357,-0.0186131915693822,-0.38591600349553357
160,2.9206504053997957,-1.7982688256886687,2.9206504053997957
161,0.7046548285154483,0.7288586405140842,0.7046548285154483
162,1.8936239897119558,-0.11463068226248761,1.8936239897119558
163,-0.29149461709279506,-0.9214889841196333,-0.29149461709279506
164,-0.5513947966569781,-0.3263578084644847,-0.5513947966569781
165,1.2445689114463379,-0.8658114452149489,1.2445689114463379
166,2.353741952543609,0.17204887789269038,2.353741952543609
167,-3.520676545622522,-0.12245783919984653,-3.520676545622522
168,-4.047207002549545,-0.5188519719939169,-4.047207002549545
169,-1.049802548478563,-0.21506271664383722,-1.049802548478563
170,-2.5226360327776316,-1.6735157736377493,-2.5226360327776316
171,-1.9283483436139008,-0.9187619133639909,-1.9283483436139008
172,-0.737244391198078,-0.33130093410099176,-0.737244391198078
